employee_id,age,age_when_joined,years_in_the_company,salary,annual_bonus,prior_years_experience,Gender,Resting_Heart_Rate,company_Glasses,company_Pear,department_BigData,department_Design,department_Sales,department_Search Engine,department_Support,Workload_Score,Experience_Pressure,HeartRate_Stress,Stress_Score,Stress_Level
44,30,25,2,70002.59159,20351.34575,4,1,70.8,False,True,False,False,False,False,False,2.2222222222222223,0,4.247311827956988,2.1630824372759854,0
35,30,27,2,79895.47854,24792.91,2,0,61.8,True,False,True,False,False,False,False,2.2222222222222223,0,1.827956989247311,1.4372759856630823,0
65,49,48,2,66120.97648,9000.0,5,1,69.5,True,False,False,False,False,True,False,2.2222222222222223,0,3.897849462365591,2.0582437275985663,0
15,49,42,6,106910.2284,12425.78278,2,0,68.1,True,False,False,False,False,False,False,6.666666666666666,4,3.5215053763440842,4.923118279569891,1
1,42,35,6,108813.2504,16943.54062,2,0,76.9,True,False,False,False,False,False,False,6.666666666666666,4,5.88709677419355,5.632795698924731,1
10,30,22,9,57223.43833,22764.52519,1,1,64.2,False,True,False,False,False,False,False,10.0,8,2.473118279569893,7.141935483870968,2
34,36,29,8,88353.04111,10009.60121,4,0,82.3,True,False,False,False,False,True,False,8.88888888888889,4,7.338709677419354,6.957168458781362,2
1,38,31,7,151114.998,24792.91,1,0,76.1,False,True,False,False,True,False,False,7.777777777777778,6,5.672043010752686,6.6127240143369175,2
51,36,34,2,81549.86506,17964.91772,4,1,65.8,False,True,False,False,True,False,False,2.2222222222222223,0,2.903225806451612,1.7598566308243726,0
41,30,22,5,102339.4316,13238.19722,4,1,76.8,False,True,False,False,True,False,False,5.555555555555555,1,5.86021505376344,4.280286738351254,1
29,39,31,8,52723.95335,22436.18741,2,1,76.0,True,False,False,False,False,True,False,8.88888888888889,6,5.64516129032258,7.04910394265233,2
1,36,26,9,148405.9593,9000.0,5,1,73.0,True,False,False,False,False,False,False,10.0,4,4.838709677419354,6.651612903225806,2
2,34,27,7,91442.83695,17849.80652,3,0,68.9,False,True,False,True,False,False,False,7.777777777777778,4,3.7365591397849474,5.432078853046595,1
15,31,25,6,95157.52081,22503.16274,2,0,74.8,False,True,False,True,False,False,False,6.666666666666666,4,5.322580645161289,5.463440860215053,1
44,42,43,1,58985.66449,24792.91,2,0,71.7,True,False,True,False,False,False,False,1.1111111111111112,0,4.489247311827958,1.7912186379928317,0
10,30,22,8,76765.19274,18163.29775,3,1,69.1,True,False,False,False,False,True,False,8.88888888888889,5,3.7903225806451597,6.192652329749103,2
61,47,44,4,86013.86837,17322.87416,3,1,65.5,False,False,False,False,False,False,True,4.444444444444445,1,2.82258064516129,2.924551971326165,0
54,30,23,4,54608.20258,11138.22327,5,0,67.1,True,False,False,False,False,True,False,4.444444444444445,0,3.252688172043009,2.7535842293906807,0
29,30,22,6,78728.57926,21416.4341,2,1,69.5,False,True,False,True,False,False,False,6.666666666666666,4,3.897849462365591,5.036021505376343,1
14,47,45,2,112580.7817,17905.2389,3,0,77.5,True,False,False,False,False,False,False,2.2222222222222223,0,6.048387096774192,2.7034050179211464,0
26,36,33,3,84029.80143,12850.90645,4,0,75.7,True,False,False,False,False,True,False,3.333333333333333,0,5.564516129032259,3.002688172043011,1
19,43,43,1,153000.0,18628.25198,4,0,68.9,True,False,False,False,False,False,False,1.1111111111111112,0,3.7365591397849474,1.5654121863799286,0
50,43,37,6,69342.51324,21203.91759,1,1,70.6,True,False,False,False,False,False,False,6.666666666666666,5,4.193548387096772,5.424731182795698,1
29,35,32,3,66275.34616,24792.91,2,1,76.3,False,False,False,False,False,False,True,3.333333333333333,1,5.725806451612901,3.351075268817204,1
51,37,32,5,79497.90194,12809.10265,4,1,73.4,True,False,False,False,False,True,False,5.555555555555555,1,4.946236559139786,4.006093189964158,1
45,47,48,1,121880.833,23794.63306,3,0,72.6,False,True,False,True,False,False,False,1.1111111111111112,0,4.731182795698922,1.863799283154121,0
68,49,48,2,46799.35862,18279.08053,3,0,68.2,True,False,True,False,False,False,False,2.2222222222222223,0,3.5483870967741944,1.9534050179211473,0
57,44,40,4,51652.41979,18113.956,4,0,71.5,False,False,False,False,False,False,True,4.444444444444445,0,4.435483870967741,3.1084229390681,1
2,38,35,3,153000.0,9000.0,5,0,71.5,False,True,False,False,True,False,False,3.333333333333333,0,4.435483870967741,2.6639784946236555,0
76,49,48,1,86798.38977,14467.41088,3,1,71.0,False,True,False,False,True,False,False,1.1111111111111112,0,4.301075268817204,1.7347670250896057,0
9,34,27,7,82659.12539,17828.36492,3,1,76.2,False,False,True,False,False,False,False,7.777777777777778,4,5.698924731182796,6.02078853046595,2
34,43,43,1,49986.95479,18616.07221,2,0,75.0,True,False,False,False,False,True,False,1.1111111111111112,0,5.376344086021505,2.057347670250896,0
31,45,40,5,80491.03877,18140.27499,2,0,67.9,False,True,False,False,True,False,False,5.555555555555555,3,3.4677419354838723,4.162544802867384,1
23,41,37,5,103852.7858,21219.85493,1,1,69.7,False,True,False,False,True,False,False,5.555555555555555,4,3.951612903225807,4.6077060931899645,1
39,42,40,2,99006.8237,19062.47026,2,1,68.0,True,False,False,False,False,False,False,2.2222222222222223,0,3.494623655913978,1.9372759856630823,0
12,41,36,5,118000.0823,19711.07526,2,1,79.2,True,False,False,False,False,False,False,5.555555555555555,3,6.505376344086021,5.073835125448029,1
37,49,46,3,83972.31399,19246.12345,1,1,83.3,True,False,False,True,False,False,False,3.333333333333333,2,7.607526881720429,4.215591397849462,1
18,30,22,6,93167.49266,24362.04868,2,0,69.7,False,False,True,False,False,False,False,6.666666666666666,4,3.951612903225807,5.052150537634408,1
19,43,39,3,69359.15108,18400.63466,1,0,70.9,True,False,False,False,False,True,False,3.333333333333333,2,4.274193548387098,3.2155913978494626,1
24,30,22,9,84840.90171,24792.91,1,1,77.1,True,False,False,True,False,False,False,10.0,8,5.940860215053761,8.182258064516128,2
35,46,41,5,67483.3972,15961.50035,3,0,69.0,True,False,False,False,False,True,False,5.555555555555555,2,3.763440860215054,3.951254480286739,1
33,30,25,4,85311.70076,21915.87024,3,1,75.7,False,True,False,True,False,False,False,4.444444444444445,1,5.564516129032259,3.7471326164874554,1
30,43,33,9,125132.1862,19003.75315,2,1,73.4,True,False,False,False,True,False,False,10.0,7,4.946236559139786,7.583870967741936,2
43,37,33,4,128668.4978,16753.57981,3,0,63.0,False,True,False,False,True,False,False,4.444444444444445,1,2.150537634408602,2.7229390681003585,0
40,49,48,4,90588.03486,17539.404,1,0,65.8,True,False,False,False,False,False,False,4.444444444444445,3,2.903225806451612,3.5487455197132616,1
17,35,32,3,74629.77541,16428.455,4,0,69.7,False,False,False,False,False,False,True,3.333333333333333,0,3.951612903225807,2.518817204301075,0
21,30,22,8,82740.80968,24792.91,1,1,78.7,True,False,False,False,False,False,False,8.88888888888889,7,6.370967741935484,7.566845878136201,2
46,41,41,1,64529.97557,21492.57654,3,1,66.6,False,True,False,True,False,False,False,1.1111111111111112,0,3.1182795698924712,1.3799283154121857,0
28,44,39,5,93985.37455,9000.0,4,0,69.7,False,False,True,False,False,False,False,5.555555555555555,1,3.951612903225807,3.707706093189964,1
13,36,31,5,109334.2241,16235.31775,3,0,73.1,True,False,False,False,False,False,False,5.555555555555555,2,4.86559139784946,4.281899641577061,1
38,32,23,9,40000.0,24792.91,1,0,64.7,True,False,False,False,False,True,False,10.0,8,2.6075268817204305,7.182258064516129,2
52,36,27,8,40000.0,18239.92801,2,1,74.4,False,False,False,False,False,False,True,8.88888888888889,6,5.215053763440861,6.920071684587814,2
15,34,25,9,77793.53334,16296.30481,4,0,65.4,False,False,False,False,False,False,True,10.0,5,2.7956989247311843,6.338709677419355,2
44,37,35,2,109939.813,18514.64322,3,0,74.0,False,True,False,False,True,False,False,2.2222222222222223,0,5.10752688172043,2.421146953405018,0
1,44,38,6,110531.6536,18016.89014,1,0,68.7,True,False,False,False,False,False,False,6.666666666666666,5,3.682795698924732,5.271505376344086,1
1,30,22,9,115872.9574,24792.91,1,1,68.2,False,True,False,False,True,False,False,10.0,8,3.5483870967741944,7.464516129032258,2
18,42,40,3,102906.4113,23047.58172,1,1,73.1,True,False,False,False,False,False,False,3.333333333333333,2,4.86559139784946,3.393010752688171,1
46,44,40,4,100067.3932,16100.49106,2,1,76.1,False,True,False,False,True,False,False,4.444444444444445,2,5.672043010752686,4.079390681003583,1
34,36,29,6,92112.5518,20490.5182,1,1,74.2,False,True,False,True,False,False,False,6.666666666666666,5,5.161290322580645,5.71505376344086,1
75,31,35,1,69211.59535,22251.87063,4,1,71.6,False,True,False,False,True,False,False,1.1111111111111112,0,4.462365591397848,1.7831541218637987,0
20,30,22,6,85739.61024,20554.28772,3,1,73.1,True,False,False,False,False,False,False,6.666666666666666,3,4.86559139784946,5.0263440860215045,1
59,30,22,7,58433.47482,17477.06756,3,1,74.2,True,False,False,False,False,False,False,7.777777777777778,4,5.161290322580645,5.859498207885304,1
80,45,42,3,66257.8849,20629.66337,3,0,74.1,False,False,False,False,False,True,False,3.333333333333333,0,5.134408602150535,2.873655913978494,0
21,34,29,5,95659.94678,17722.67268,2,0,69.9,True,False,False,False,False,False,False,5.555555555555555,3,4.005376344086023,4.323835125448029,1
29,37,31,6,107026.4475,13823.48163,4,1,75.6,False,False,False,False,False,True,False,6.666666666666666,2,5.537634408602149,4.927956989247312,1
1,30,22,9,128272.278,22468.31404,2,0,68.9,False,True,False,False,True,False,False,10.0,7,3.7365591397849474,7.220967741935484,2
1,30,22,9,138291.7997,24792.91,1,1,78.4,True,False,False,True,False,False,False,10.0,8,6.290322580645162,8.287096774193548,2
21,44,38,6,45018.6566,23923.19895,1,0,76.6,True,False,True,False,False,False,False,6.666666666666666,5,5.806451612903224,5.908602150537633,1
72,34,30,4,40000.0,10970.03632,4,0,82.5,False,False,False,False,False,False,True,4.444444444444445,0,7.392473118279569,3.9955197132616487,1
50,39,35,4,51268.93943,15928.55306,2,0,74.4,True,False,False,False,False,True,False,4.444444444444445,2,5.215053763440861,3.942293906810036,1
27,34,27,6,69800.72776,17922.376,3,1,76.7,False,False,True,False,False,False,False,6.666666666666666,3,5.833333333333334,5.316666666666666,1
49,36,27,8,98048.98781,15110.87617,2,1,65.1,True,False,False,False,True,False,False,8.88888888888889,6,2.7150537634408582,6.170071684587813,2
19,35,31,4,97203.21586,17988.16684,3,1,76.4,True,False,False,False,False,False,False,4.444444444444445,1,5.752688172043012,3.8035842293906814,1
6,38,32,7,113205.0008,14840.66725,3,1,78.6,False,True,False,False,True,False,False,7.777777777777778,4,6.344086021505374,6.214336917562723,2
28,36,33,3,81518.53725,23914.39808,2,1,78.9,False,True,False,True,False,False,False,3.333333333333333,1,6.4247311827957,3.5607526881720433,1
1,37,33,4,69579.78144,24792.91,1,1,72.3,True,False,False,False,False,True,False,4.444444444444445,3,4.650537634408601,4.072939068100358,1
25,33,29,3,71993.38962,24792.91,1,1,69.5,True,False,False,False,False,True,False,3.333333333333333,2,3.897849462365591,3.1026881720430106,1
1,30,22,6,127831.9104,19906.13122,3,1,66.5,False,True,False,True,False,False,False,6.666666666666666,3,3.0913978494623655,4.494086021505376,1
43,49,48,1,126378.9124,21418.79835,2,0,66.5,True,False,False,False,False,False,False,1.1111111111111112,0,3.0913978494623655,1.3718637992831542,0
35,44,40,4,110996.2874,14976.65383,4,0,72.0,True,False,False,False,False,False,False,4.444444444444445,0,4.569892473118279,3.1487455197132617,1
19,44,39,5,123906.149,13981.00912,3,1,63.6,False,True,False,False,True,False,False,5.555555555555555,2,2.3118279569892475,3.515770609318997,1
38,38,30,7,91669.27259,24792.91,1,0,68.9,True,False,False,False,False,False,False,7.777777777777778,6,3.7365591397849474,6.032078853046595,2
1,40,35,5,99640.58703,18037.62737,3,1,72.6,False,False,True,False,False,False,False,5.555555555555555,2,4.731182795698922,4.241577060931899,1
77,45,41,3,68667.17431,12845.56354,4,1,72.2,True,False,False,False,False,False,False,3.333333333333333,0,4.623655913978495,2.720430107526882,0
29,36,34,2,89211.11088,24792.91,3,0,66.2,False,False,False,False,False,False,True,2.2222222222222223,0,3.010752688172044,1.792114695340502,0
4,35,28,7,56814.07497,19520.0032,2,0,66.4,True,False,False,False,False,True,False,7.777777777777778,5,3.0645161290322593,5.530465949820789,1
59,30,26,4,90482.13346,18726.47769,4,1,66.0,True,False,False,True,False,False,False,4.444444444444445,0,2.9569892473118276,2.664874551971326,0
11,36,26,9,76351.17646,24792.91,1,0,72.1,False,False,False,False,False,False,True,10.0,8,4.596774193548385,7.779032258064516,2
22,42,36,6,85406.41411,24792.91,1,0,83.2,True,False,False,False,False,False,False,6.666666666666666,5,7.580645161290322,6.440860215053762,2
44,49,48,4,71039.92482,18309.72684,1,0,77.6,True,False,False,False,False,True,False,4.444444444444445,3,6.075268817204299,4.500358422939067,1
1,30,24,4,106967.8295,24792.91,2,1,72.5,True,False,False,False,False,True,False,4.444444444444445,2,4.704301075268817,3.789068100358423,1
54,49,48,1,121427.7924,12166.71094,5,1,74.2,True,False,False,False,False,False,False,1.1111111111111112,0,5.161290322580645,1.992831541218638,0
1,38,34,4,107387.5166,24792.91,1,1,76.9,True,False,False,False,False,False,False,4.444444444444445,3,5.88709677419355,4.443906810035843,1
1,36,31,5,120588.9248,24792.91,1,1,75.4,True,False,False,False,False,False,False,5.555555555555555,4,5.483870967741936,5.0673835125448035,1
49,41,37,4,80656.60885,12680.21903,5,1,70.4,True,False,False,False,False,True,False,4.444444444444445,0,4.139784946236561,3.019713261648746,1
47,49,48,1,89757.28503,22729.30887,2,1,67.2,True,False,False,False,False,True,False,1.1111111111111112,0,3.279569892473119,1.4283154121863801,0
65,30,25,4,46847.06222,18371.56314,3,0,70.8,True,False,False,False,False,True,False,4.444444444444445,1,4.247311827956988,3.3519713261648745,1
30,34,27,7,74213.49431,14897.7457,4,1,77.5,True,False,False,False,False,True,False,7.777777777777778,3,6.048387096774192,5.825627240143369,1
7,33,28,5,94696.73065,17313.29314,4,1,70.5,True,False,False,False,False,False,False,5.555555555555555,1,4.166666666666666,3.772222222222222,1
1,30,22,9,126328.2436,22136.2968,2,0,67.4,False,False,False,False,False,False,True,10.0,7,3.333333333333335,7.1,2
14,38,35,4,100088.4722,16405.82151,5,1,63.2,False,False,True,False,False,False,False,4.444444444444445,0,2.204301075268818,2.439068100358423,0
80,30,27,2,45206.09641,23943.88275,3,0,70.2,True,False,True,False,False,False,False,2.2222222222222223,0,4.086021505376344,2.1146953405017923,0
10,32,31,1,117719.9824,24792.91,1,1,65.5,False,True,False,False,True,False,False,1.1111111111111112,0,2.82258064516129,1.2912186379928314,0
62,31,25,5,43324.73773,17204.102,4,1,69.6,False,False,False,False,False,False,True,5.555555555555555,1,3.924731182795697,3.699641577060931,1
54,48,46,1,77696.91219,24792.91,1,1,78.7,False,False,True,False,False,False,False,1.1111111111111112,0,6.370967741935484,2.3557347670250897,0
47,30,22,9,40000.0,18669.98829,3,0,72.6,True,False,False,False,False,True,False,10.0,6,4.731182795698922,7.219354838709677,2
52,49,45,6,121032.3083,22450.17496,1,0,69.2,False,True,False,False,True,False,False,6.666666666666666,5,3.8172043010752694,5.311827956989247,1
45,38,34,3,86487.03124,18878.33018,2,1,73.0,True,False,False,False,False,False,False,3.333333333333333,1,4.838709677419354,3.08494623655914,1
4,34,29,5,122023.5841,13611.46945,4,1,81.5,False,True,False,True,False,False,False,5.555555555555555,1,7.123655913978494,4.65931899641577,1
32,43,44,1,109981.9818,18426.6598,2,1,70.5,False,True,False,False,True,False,False,1.1111111111111112,0,4.166666666666666,1.6944444444444442,0
1,30,22,8,103235.7404,22954.94447,4,0,60.8,False,False,True,False,False,False,False,8.88888888888889,4,1.5591397849462356,5.2232974910394265,1
37,30,25,5,95427.67052,24328.30868,2,0,74.9,True,False,False,False,False,True,False,5.555555555555555,3,5.349462365591399,4.727060931899642,1
80,49,48,1,40000.0,19115.71082,3,1,73.2,True,False,False,False,False,False,False,1.1111111111111112,0,4.892473118279571,1.9121863799283156,0
21,30,22,9,69741.09716,15057.44814,3,1,73.3,True,False,False,False,False,False,False,10.0,6,4.919354838709676,7.275806451612903,2
16,41,39,2,98076.77779,9000.0,4,1,70.2,False,True,False,True,False,False,False,2.2222222222222223,0,4.086021505376344,2.1146953405017923,0
12,32,30,1,93078.78607,24659.62356,2,0,66.6,False,True,False,False,False,False,False,1.1111111111111112,0,3.1182795698924712,1.3799283154121857,0
10,43,38,5,120311.3398,22872.12819,1,1,79.9,False,True,False,False,True,False,False,5.555555555555555,4,6.693548387096775,5.4302867383512545,1
19,40,32,7,112441.126,19373.46936,2,1,63.6,True,False,False,False,False,False,False,7.777777777777778,5,2.3118279569892475,5.304659498207885,1
24,38,33,5,91419.01941,21477.57525,1,1,70.6,False,False,False,False,False,True,False,5.555555555555555,4,4.193548387096772,4.6802867383512545,1
12,34,28,6,84425.2169,18882.229,2,0,70.5,False,False,False,False,False,False,True,6.666666666666666,4,4.166666666666666,5.116666666666666,1
33,49,48,4,102309.2204,21864.58208,1,0,76.6,True,False,False,False,False,False,False,4.444444444444445,3,5.806451612903224,4.419713261648745,1
1,30,22,5,78963.90838,24792.91,2,0,77.9,False,False,True,False,False,False,False,5.555555555555555,3,6.155913978494625,4.96899641577061,1
68,49,48,1,70993.27317,15286.02621,3,0,70.3,True,False,False,False,False,True,False,1.1111111111111112,0,4.112903225806451,1.6783154121863797,0
1,30,25,5,113054.2275,19768.0188,3,1,72.7,True,False,False,False,False,False,False,5.555555555555555,2,4.758064516129032,4.249641577060932,1
30,34,30,4,87160.72342,16178.02576,4,1,73.0,True,False,False,False,False,False,False,4.444444444444445,0,4.838709677419354,3.229390681003584,1
26,38,30,7,65828.25082,19049.9485,2,1,78.0,True,False,False,False,False,False,False,7.777777777777778,5,6.182795698924731,6.46594982078853,2
39,33,25,7,59970.09903,18816.84723,1,0,77.6,False,False,False,False,False,True,False,7.777777777777778,6,6.075268817204299,6.7336917562724015,2
76,33,31,2,50883.25106,22295.04751,2,1,68.3,False,True,False,False,False,False,False,2.2222222222222223,0,3.5752688172043,1.9614695340501789,0
42,41,34,7,70305.7071,16645.7338,1,1,75.0,True,False,False,False,False,True,False,7.777777777777778,6,5.376344086021505,6.524014336917563,2
54,49,48,4,90458.58175,9974.197419,4,0,74.3,False,False,False,False,False,False,True,4.444444444444445,0,5.188172043010751,3.334229390681003,1
49,35,30,5,60818.24617,18168.74647,4,0,71.4,False,False,False,False,False,False,True,5.555555555555555,1,4.408602150537636,3.844802867383513,1
28,38,28,9,74277.8355,19124.49639,2,1,75.2,False,False,True,False,False,False,False,10.0,7,5.430107526881721,7.729032258064516,2
52,48,41,6,83312.9125,20748.3312,1,0,73.0,True,False,False,False,False,True,False,6.666666666666666,5,4.838709677419354,5.618279569892472,1
27,40,38,2,68728.46262,19835.44493,2,0,72.1,True,False,False,False,False,True,False,2.2222222222222223,0,4.596774193548385,2.2679211469534044,0
73,48,45,2,72332.80504,22347.32387,3,1,64.9,False,False,True,False,False,False,False,2.2222222222222223,0,2.661290322580647,1.687275985663083,0
1,38,35,2,116408.7831,20451.78327,2,1,66.6,False,True,False,False,True,False,False,2.2222222222222223,0,3.1182795698924712,1.8243727598566304,0
1,40,36,5,114486.7933,23069.2811,1,0,76.3,False,True,False,False,True,False,False,5.555555555555555,4,5.725806451612901,5.139964157706093,1
48,43,44,1,69044.99859,19517.41624,4,1,65.1,True,False,True,False,False,False,False,1.1111111111111112,0,2.7150537634408582,1.258960573476702,0
45,30,29,2,60765.7523,22660.16512,1,1,73.1,False,True,False,False,True,False,False,2.2222222222222223,1,4.86559139784946,2.648566308243727,0
18,34,27,7,115537.6211,24792.91,1,1,72.1,True,False,False,True,False,False,False,7.777777777777778,6,4.596774193548385,6.290143369175627,2
35,31,22,9,64774.51087,22722.57543,1,1,78.1,True,False,False,False,False,True,False,10.0,8,6.209677419354836,8.26290322580645,2
10,44,40,4,119992.1456,22171.75003,1,0,75.3,False,True,False,False,True,False,False,4.444444444444445,3,5.456989247311826,4.314874551971326,1
17,30,24,6,86479.59162,24792.91,2,1,69.7,False,True,False,True,False,False,False,6.666666666666666,4,3.951612903225807,5.052150537634408,1
16,38,33,5,53727.64317,23944.26045,1,0,71.0,False,True,False,False,False,False,False,5.555555555555555,4,4.301075268817204,4.7125448028673835,1
28,39,32,7,92509.63042,24792.91,1,1,62.8,False,True,False,True,False,False,False,7.777777777777778,6,2.096774193548386,5.540143369175627,1
42,39,36,2,44850.14571,23010.99527,2,0,70.6,True,False,True,False,False,False,False,2.2222222222222223,0,4.193548387096772,2.1469534050179204,0
12,39,34,5,133863.9315,11857.82376,4,0,65.8,True,False,False,True,False,False,False,5.555555555555555,1,2.903225806451612,3.3931899641577057,1
40,31,26,5,62107.00273,16423.70887,4,0,70.7,True,False,True,False,False,False,False,5.555555555555555,1,4.220430107526882,3.7883512544802866,1
29,35,28,7,78953.2608,21532.05633,2,0,69.4,False,False,True,False,False,False,False,7.777777777777778,5,3.870967741935485,5.772401433691757,1
17,43,41,2,132824.3723,24792.91,1,0,67.1,True,False,False,False,True,False,False,2.2222222222222223,1,3.252688172043009,2.1646953405017917,0
44,39,39,1,85881.32904,24792.91,1,0,76.9,True,False,False,False,False,True,False,1.1111111111111112,0,5.88709677419355,2.2105734767025096,0
11,43,39,4,130258.1764,17405.89401,3,1,65.7,True,False,False,False,False,False,False,4.444444444444445,1,2.876344086021506,2.9406810035842295,0
80,35,34,1,40000.0,19042.47757,3,1,65.9,False,False,False,False,False,False,True,1.1111111111111112,0,2.930107526881722,1.323476702508961,0
1,31,25,6,102527.0941,24792.91,1,0,68.6,True,False,False,False,False,False,False,6.666666666666666,5,3.655913978494622,5.263440860215052,1
35,39,36,3,88997.89131,19184.22239,1,1,69.1,False,True,False,False,True,False,False,3.333333333333333,2,3.7903225806451597,3.0704301075268807,1
1,30,22,9,124845.6498,18494.79271,2,1,68.5,True,False,False,False,False,False,False,10.0,7,3.6290322580645156,7.188709677419354,2
32,46,42,4,71903.235,17913.45136,2,0,70.4,False,False,True,False,False,False,False,4.444444444444445,2,4.139784946236561,3.619713261648746,1
6,30,22,9,88317.30194,15696.95489,2,0,74.4,True,False,False,True,False,False,False,10.0,7,5.215053763440861,7.664516129032258,2
72,46,47,1,82036.6987,14186.34036,4,0,74.6,True,False,False,False,False,True,False,1.1111111111111112,0,5.268817204301072,2.0250896057347663,0
27,30,31,1,91757.61273,18249.29608,2,1,73.6,False,True,False,True,False,False,False,1.1111111111111112,0,4.999999999999998,1.9444444444444438,0
21,37,34,3,70179.70587,11456.92997,4,1,61.9,True,False,False,False,False,True,False,3.333333333333333,0,1.8548387096774188,1.889784946236559,0
1,30,22,9,130697.7384,17020.15349,2,0,74.8,False,True,False,True,False,False,False,10.0,7,5.322580645161289,7.696774193548387,2
52,37,37,1,102251.6977,11140.07181,5,1,73.1,False,True,False,False,True,False,False,1.1111111111111112,0,4.86559139784946,1.9041218637992825,0
36,49,48,1,64577.804,24792.91,1,1,68.1,True,False,False,False,False,True,False,1.1111111111111112,0,3.5215053763440842,1.5008960573476697,0
50,30,22,6,40000.0,11958.91349,5,1,80.3,False,False,False,False,False,False,True,6.666666666666666,1,6.801075268817202,5.006989247311827,1
34,36,34,2,118648.4941,16328.09701,4,0,76.5,False,True,False,False,True,False,False,2.2222222222222223,0,5.779569892473118,2.6227598566308243,0
80,47,48,1,78979.526,14457.40736,4,0,70.4,False,True,False,True,False,False,False,1.1111111111111112,0,4.139784946236561,1.6863799283154126,0
46,30,22,9,74360.04343,15319.2583,3,0,69.9,True,False,False,False,False,False,False,10.0,6,4.005376344086023,7.001612903225807,2
8,48,46,2,96196.32891,24792.91,1,0,80.0,False,False,True,False,False,False,False,2.2222222222222223,1,6.720430107526881,3.205017921146953,1
29,33,27,5,100619.1233,20889.31978,1,1,71.7,True,False,False,True,False,False,False,5.555555555555555,4,4.489247311827958,4.7689964157706095,1
19,49,48,4,147313.05,18881.42883,1,1,72.8,False,True,False,False,True,False,False,4.444444444444445,3,4.784946236559139,4.11326164874552,1
42,36,32,4,53261.65268,12920.71909,5,0,72.1,False,False,False,False,False,False,True,4.444444444444445,0,4.596774193548385,3.1568100358422937,1
19,30,25,4,84913.28287,21823.16678,3,1,82.9,True,False,False,False,False,False,False,4.444444444444445,1,7.500000000000001,4.3277777777777775,1
25,31,29,2,93941.99319,14039.66732,5,1,69.8,False,False,True,False,False,False,False,2.2222222222222223,0,3.9784946236559127,2.082437275985663,0
45,33,31,1,67574.5006,17670.91025,3,1,70.5,False,True,False,False,False,False,False,1.1111111111111112,0,4.166666666666666,1.6944444444444442,0
13,35,29,6,96999.80155,9000.0,5,1,68.1,True,False,False,False,False,True,False,6.666666666666666,1,3.5215053763440842,4.023118279569892,1
23,45,41,4,110194.83,24792.91,1,0,70.2,False,True,False,False,True,False,False,4.444444444444445,3,4.086021505376344,3.903584229390681,1
17,30,22,8,79957.4268,12172.98488,5,0,67.4,True,False,True,False,False,False,False,8.88888888888889,3,3.333333333333335,5.455555555555556,1
52,41,31,9,40000.0,18758.9056,1,1,69.4,True,False,False,False,False,True,False,10.0,8,3.870967741935485,7.561290322580646,2
6,32,27,4,91124.80668,24679.29492,2,0,62.4,True,False,False,False,False,True,False,4.444444444444445,2,1.9892473118279563,2.974551971326165,0
37,39,39,1,93756.81141,14808.16333,3,0,75.4,True,False,False,False,False,False,False,1.1111111111111112,0,5.483870967741936,2.089605734767025,0
43,42,41,1,92475.45314,14018.45825,5,1,71.9,True,False,False,False,False,False,False,1.1111111111111112,0,4.543010752688173,1.8073476702508962,0
3,34,29,5,109215.7486,16409.3882,3,0,73.1,True,False,False,False,False,False,False,5.555555555555555,2,4.86559139784946,4.281899641577061,1
39,35,31,4,81100.75957,24792.91,1,0,71.4,True,False,False,False,False,False,False,4.444444444444445,3,4.408602150537636,4.000358422939069,1
16,34,31,2,83840.3935,17922.38063,3,1,71.4,False,False,False,False,False,False,True,2.2222222222222223,0,4.408602150537636,2.2114695340501798,0
30,30,22,9,73708.73728,17599.7681,3,1,81.0,True,False,False,False,False,True,False,10.0,6,6.989247311827956,7.896774193548387,2
1,41,31,9,122025.7157,16931.73889,2,0,69.6,True,False,False,False,False,True,False,10.0,7,3.924731182795697,7.277419354838709,2
20,49,47,4,78168.23552,16557.37066,2,0,73.7,True,False,True,False,False,False,False,4.444444444444445,2,5.026881720430108,3.8858422939068102,1
66,44,41,3,78021.62082,15573.46948,2,0,73.2,True,False,False,False,False,False,False,3.333333333333333,1,4.892473118279571,3.1010752688172047,1
11,39,39,1,115567.3475,22712.05283,2,0,76.7,True,False,False,False,False,False,False,1.1111111111111112,0,5.833333333333334,2.1944444444444446,0
4,44,38,5,142262.9652,9763.349779,4,0,74.6,True,False,False,False,False,False,False,5.555555555555555,1,5.268817204301072,4.102867383512544,1
27,35,33,2,114459.5207,14759.01449,4,1,73.5,True,False,False,False,False,False,False,2.2222222222222223,0,4.973118279569892,2.3808243727598564,0
23,49,46,2,95209.90682,23095.37847,1,1,65.5,True,False,False,False,False,True,False,2.2222222222222223,1,2.82258064516129,2.035663082437276,0
13,35,32,4,124601.5818,11247.0174,5,1,67.6,True,False,False,False,False,False,False,4.444444444444445,0,3.3870967741935463,2.7939068100358417,0
1,44,35,9,133702.9058,17344.93149,2,0,67.8,False,True,False,False,True,False,False,10.0,7,3.4408602150537626,7.132258064516129,2
35,47,46,1,90978.49862,16626.68124,3,1,59.0,True,False,False,False,False,False,False,1.1111111111111112,0,1.075268817204301,0.7670250896057348,0
12,43,40,2,101583.0326,24792.91,1,1,73.4,True,False,False,False,False,True,False,2.2222222222222223,1,4.946236559139786,2.6727598566308246,0
1,36,28,7,153000.0,15608.37154,4,0,71.3,False,False,False,False,False,False,False,7.777777777777778,3,4.381720430107526,5.325627240143369,1
