employee_id,company,department,age,age_when_joined,years_in_the_company,salary,annual_bonus,prior_years_experience,Gender,Resting_Heart_Rate
15,Glasses,Search Engine,30,22,6,68925.23077,15297.62285,4,Female,76
22,Glasses,Design,39,35,4,121202.8735,14060.42793,4,Female,83.3
47,Pear,AI,47,43,4,62091.71015,24792.91,1,Male,63
60,Cheerper,Support,45,40,5,43007.80747,20481.08806,2,Female,71
44,Pear,AI,30,25,2,70002.59159,20351.34575,4,Female,70.8
35,Glasses,BigData,30,27,2,79895.47854,24792.91,2,Male,61.8
65,Glasses,Search Engine,49,48,2,66120.97648,9000,5,Female,69.5
15,Glasses,AI,49,42,6,106910.2284,12425.78278,2,Male,68.1
1,Glasses,AI,42,35,6,108813.2504,16943.54062,2,Male,76.9
10,Pear,AI,30,22,9,57223.43833,22764.52519,1,Female,64.2
34,Glasses,Search Engine,36,29,8,88353.04111,10009.60121,4,Male,82.3
1,Pear,Sales,38,31,7,151114.998,24792.91,1,Male,76.1
51,Pear,Sales,36,34,2,81549.86506,17964.91772,4,Female,65.8
41,Pear,Sales,30,22,5,102339.4316,13238.19722,4,Female,76.8
29,Glasses,Search Engine,39,31,8,52723.95335,22436.18741,2,Female,76
1,Glasses,AI,36,26,9,148405.9593,9000,5,Female,73
2,Pear,Design,34,27,7,91442.83695,17849.80652,3,Male,68.9
15,Pear,Design,31,25,6,95157.52081,22503.16274,2,Male,74.8
44,Glasses,BigData,42,43,1,58985.66449,24792.91,2,Male,71.7
10,Glasses,Search Engine,30,22,8,76765.19274,18163.29775,3,Female,69.1
61,Cheerper,Support,47,44,4,86013.86837,17322.87416,3,Female,65.5
54,Glasses,Search Engine,30,23,4,54608.20258,11138.22327,5,Male,67.1
29,Pear,Design,30,22,6,78728.57926,21416.4341,2,Female,69.5
14,Glasses,AI,47,45,2,112580.7817,17905.2389,3,Male,77.5
26,Glasses,Search Engine,36,33,3,84029.80143,12850.90645,4,Male,75.7
19,Glasses,AI,43,43,1,153000,18628.25198,4,Male,68.9
50,Glasses,AI,43,37,6,69342.51324,21203.91759,1,Female,70.6
29,Cheerper,Support,35,32,3,66275.34616,24792.91,2,Female,76.3
51,Glasses,Search Engine,37,32,5,79497.90194,12809.10265,4,Female,73.4
45,Pear,Design,47,48,1,121880.833,23794.63306,3,Male,72.6
68,Glasses,BigData,49,48,2,46799.35862,18279.08053,3,Male,68.2
57,Cheerper,Support,44,40,4,51652.41979,18113.956,4,Male,71.5
2,Pear,Sales,38,35,3,153000,9000,5,Male,71.5
76,Pear,Sales,49,48,1,86798.38977,14467.41088,3,Female,71
9,Cheerper,BigData,34,27,7,82659.12539,17828.36492,3,Female,76.2
34,Glasses,Search Engine,43,43,1,49986.95479,18616.07221,2,Male,75
31,Pear,Sales,45,40,5,80491.03877,18140.27499,2,Male,67.9
23,Pear,Sales,41,37,5,103852.7858,21219.85493,1,Female,69.7
39,Glasses,AI,42,40,2,99006.8237,19062.47026,2,Female,68
12,Glasses,AI,41,36,5,118000.0823,19711.07526,2,Female,79.2
37,Glasses,Design,49,46,3,83972.31399,19246.12345,1,Female,83.3
18,Cheerper,BigData,30,22,6,93167.49266,24362.04868,2,Male,69.7
19,Glasses,Search Engine,43,39,3,69359.15108,18400.63466,1,Male,70.9
24,Glasses,Design,30,22,9,84840.90171,24792.91,1,Female,77.1
35,Glasses,Search Engine,46,41,5,67483.3972,15961.50035,3,Male,69
33,Pear,Design,30,25,4,85311.70076,21915.87024,3,Female,75.7
30,Glasses,Sales,43,33,9,125132.1862,19003.75315,2,Female,73.4
43,Pear,Sales,37,33,4,128668.4978,16753.57981,3,Male,63
40,Glasses,AI,49,48,4,90588.03486,17539.404,1,Male,65.8
17,Cheerper,Support,35,32,3,74629.77541,16428.455,4,Male,69.7
21,Glasses,AI,30,22,8,82740.80968,24792.91,1,Female,78.7
46,Pear,Design,41,41,1,64529.97557,21492.57654,3,Female,66.6
28,Cheerper,BigData,44,39,5,93985.37455,9000,4,Male,69.7
13,Glasses,AI,36,31,5,109334.2241,16235.31775,3,Male,73.1
38,Glasses,Search Engine,32,23,9,40000,24792.91,1,Male,64.7
52,Cheerper,Support,36,27,8,40000,18239.92801,2,Female,74.4
15,Cheerper,Support,34,25,9,77793.53334,16296.30481,4,Male,65.4
44,Pear,Sales,37,35,2,109939.813,18514.64322,3,Male,74
1,Glasses,AI,44,38,6,110531.6536,18016.89014,1,Male,68.7
1,Pear,Sales,30,22,9,115872.9574,24792.91,1,Female,68.2
18,Glasses,AI,42,40,3,102906.4113,23047.58172,1,Female,73.1
46,Pear,Sales,44,40,4,100067.3932,16100.49106,2,Female,76.1
34,Pear,Design,36,29,6,92112.5518,20490.5182,1,Female,74.2
75,Pear,Sales,31,35,1,69211.59535,22251.87063,4,Female,71.6
20,Glasses,AI,30,22,6,85739.61024,20554.28772,3,Female,73.1
59,Glasses,AI,30,22,7,58433.47482,17477.06756,3,Female,74.2
80,Cheerper,Search Engine,45,42,3,66257.8849,20629.66337,3,Male,74.1
21,Glasses,AI,34,29,5,95659.94678,17722.67268,2,Male,69.9
29,Cheerper,Search Engine,37,31,6,107026.4475,13823.48163,4,Female,75.6
1,Pear,Sales,30,22,9,128272.278,22468.31404,2,Male,68.9
1,Glasses,Design,30,22,9,138291.7997,24792.91,1,Female,78.4
21,Glasses,BigData,44,38,6,45018.6566,23923.19895,1,Male,76.6
72,Cheerper,Support,34,30,4,40000,10970.03632,4,Male,82.5
50,Glasses,Search Engine,39,35,4,51268.93943,15928.55306,2,Male,74.4
27,Cheerper,BigData,34,27,6,69800.72776,17922.376,3,Female,76.7
49,Glasses,Sales,36,27,8,98048.98781,15110.87617,2,Female,65.1
19,Glasses,AI,35,31,4,97203.21586,17988.16684,3,Female,76.4
6,Pear,Sales,38,32,7,113205.0008,14840.66725,3,Female,78.6
28,Pear,Design,36,33,3,81518.53725,23914.39808,2,Female,78.9
1,Glasses,Search Engine,37,33,4,69579.78144,24792.91,1,Female,72.3
25,Glasses,Search Engine,33,29,3,71993.38962,24792.91,1,Female,69.5
1,Pear,Design,30,22,6,127831.9104,19906.13122,3,Female,66.5
43,Glasses,AI,49,48,1,126378.9124,21418.79835,2,Male,66.5
35,Glasses,AI,44,40,4,110996.2874,14976.65383,4,Male,72
19,Pear,Sales,44,39,5,123906.149,13981.00912,3,Female,63.6
38,Glasses,AI,38,30,7,91669.27259,24792.91,1,Male,68.9
1,Cheerper,BigData,40,35,5,99640.58703,18037.62737,3,Female,72.6
77,Glasses,AI,45,41,3,68667.17431,12845.56354,4,Female,72.2
29,Cheerper,Support,36,34,2,89211.11088,24792.91,3,Male,66.2
4,Glasses,Search Engine,35,28,7,56814.07497,19520.0032,2,Male,66.4
59,Glasses,Design,30,26,4,90482.13346,18726.47769,4,Female,66
11,Cheerper,Support,36,26,9,76351.17646,24792.91,1,Male,72.1
22,Glasses,AI,42,36,6,85406.41411,24792.91,1,Male,83.2
44,Glasses,Search Engine,49,48,4,71039.92482,18309.72684,1,Male,77.6
1,Glasses,Search Engine,30,24,4,106967.8295,24792.91,2,Female,72.5
54,Glasses,AI,49,48,1,121427.7924,12166.71094,5,Female,74.2
1,Glasses,AI,38,34,4,107387.5166,24792.91,1,Female,76.9
1,Glasses,AI,36,31,5,120588.9248,24792.91,1,Female,75.4
49,Glasses,Search Engine,41,37,4,80656.60885,12680.21903,5,Female,70.4
47,Glasses,Search Engine,49,48,1,89757.28503,22729.30887,2,Female,67.2
65,Glasses,Search Engine,30,25,4,46847.06222,18371.56314,3,Male,70.8
30,Glasses,Search Engine,34,27,7,74213.49431,14897.7457,4,Female,77.5
7,Glasses,AI,33,28,5,94696.73065,17313.29314,4,Female,70.5
1,Cheerper,Support,30,22,9,126328.2436,22136.2968,2,Male,67.4
14,Cheerper,BigData,38,35,4,100088.4722,16405.82151,5,Female,63.2
80,Glasses,BigData,30,27,2,45206.09641,23943.88275,3,Male,70.2
10,Pear,Sales,32,31,1,117719.9824,24792.91,1,Female,65.5
62,Cheerper,Support,31,25,5,43324.73773,17204.102,4,Female,69.6
54,Cheerper,BigData,48,46,1,77696.91219,24792.91,1,Female,78.7
47,Glasses,Search Engine,30,22,9,40000,18669.98829,3,Male,72.6
52,Pear,Sales,49,45,6,121032.3083,22450.17496,1,Male,69.2
45,Glasses,AI,38,34,3,86487.03124,18878.33018,2,Female,73
4,Pear,Design,34,29,5,122023.5841,13611.46945,4,Female,81.5
32,Pear,Sales,43,44,1,109981.9818,18426.6598,2,Female,70.5
1,Cheerper,BigData,30,22,8,103235.7404,22954.94447,4,Male,60.8
37,Glasses,Search Engine,30,25,5,95427.67052,24328.30868,2,Male,74.9
80,Glasses,AI,49,48,1,40000,19115.71082,3,Female,73.2
21,Glasses,AI,30,22,9,69741.09716,15057.44814,3,Female,73.3
16,Pear,Design,41,39,2,98076.77779,9000,4,Female,70.2
12,Pear,AI,32,30,1,93078.78607,24659.62356,2,Male,66.6
10,Pear,Sales,43,38,5,120311.3398,22872.12819,1,Female,79.9
19,Glasses,AI,40,32,7,112441.126,19373.46936,2,Female,63.6
24,Cheerper,Search Engine,38,33,5,91419.01941,21477.57525,1,Female,70.6
12,Cheerper,Support,34,28,6,84425.2169,18882.229,2,Male,70.5
33,Glasses,AI,49,48,4,102309.2204,21864.58208,1,Male,76.6
1,Cheerper,BigData,30,22,5,78963.90838,24792.91,2,Male,77.9
68,Glasses,Search Engine,49,48,1,70993.27317,15286.02621,3,Male,70.3
1,Glasses,AI,30,25,5,113054.2275,19768.0188,3,Female,72.7
30,Glasses,AI,34,30,4,87160.72342,16178.02576,4,Female,73
26,Glasses,AI,38,30,7,65828.25082,19049.9485,2,Female,78
39,Cheerper,Search Engine,33,25,7,59970.09903,18816.84723,1,Male,77.6
76,Pear,AI,33,31,2,50883.25106,22295.04751,2,Female,68.3
42,Glasses,Search Engine,41,34,7,70305.7071,16645.7338,1,Female,75
54,Cheerper,Support,49,48,4,90458.58175,9974.197419,4,Male,74.3
49,Cheerper,Support,35,30,5,60818.24617,18168.74647,4,Male,71.4
28,Cheerper,BigData,38,28,9,74277.8355,19124.49639,2,Female,75.2
52,Glasses,Search Engine,48,41,6,83312.9125,20748.3312,1,Male,73
27,Glasses,Search Engine,40,38,2,68728.46262,19835.44493,2,Male,72.1
73,Cheerper,BigData,48,45,2,72332.80504,22347.32387,3,Female,64.9
1,Pear,Sales,38,35,2,116408.7831,20451.78327,2,Female,66.6
1,Pear,Sales,40,36,5,114486.7933,23069.2811,1,Male,76.3
48,Glasses,BigData,43,44,1,69044.99859,19517.41624,4,Female,65.1
45,Pear,Sales,30,29,2,60765.7523,22660.16512,1,Female,73.1
18,Glasses,Design,34,27,7,115537.6211,24792.91,1,Female,72.1
35,Glasses,Search Engine,31,22,9,64774.51087,22722.57543,1,Female,78.1
10,Pear,Sales,44,40,4,119992.1456,22171.75003,1,Male,75.3
17,Pear,Design,30,24,6,86479.59162,24792.91,2,Female,69.7
16,Pear,AI,38,33,5,53727.64317,23944.26045,1,Male,71
28,Pear,Design,39,32,7,92509.63042,24792.91,1,Female,62.8
42,Glasses,BigData,39,36,2,44850.14571,23010.99527,2,Male,70.6
12,Glasses,Design,39,34,5,133863.9315,11857.82376,4,Male,65.8
40,Glasses,BigData,31,26,5,62107.00273,16423.70887,4,Male,70.7
29,Cheerper,BigData,35,28,7,78953.2608,21532.05633,2,Male,69.4
17,Glasses,Sales,43,41,2,132824.3723,24792.91,1,Male,67.1
44,Glasses,Search Engine,39,39,1,85881.32904,24792.91,1,Male,76.9
11,Glasses,AI,43,39,4,130258.1764,17405.89401,3,Female,65.7
80,Cheerper,Support,35,34,1,40000,19042.47757,3,Female,65.9
1,Glasses,AI,31,25,6,102527.0941,24792.91,1,Male,68.6
35,Pear,Sales,39,36,3,88997.89131,19184.22239,1,Female,69.1
1,Glasses,AI,30,22,9,124845.6498,18494.79271,2,Female,68.5
32,Cheerper,BigData,46,42,4,71903.235,17913.45136,2,Male,70.4
6,Glasses,Design,30,22,9,88317.30194,15696.95489,2,Male,74.4
72,Glasses,Search Engine,46,47,1,82036.6987,14186.34036,4,Male,74.6
27,Pear,Design,30,31,1,91757.61273,18249.29608,2,Female,73.6
21,Glasses,Search Engine,37,34,3,70179.70587,11456.92997,4,Female,61.9
1,Pear,Design,30,22,9,130697.7384,17020.15349,2,Male,74.8
52,Pear,Sales,37,37,1,102251.6977,11140.07181,5,Female,73.1
36,Glasses,Search Engine,49,48,1,64577.804,24792.91,1,Female,68.1
50,Cheerper,Support,30,22,6,40000,11958.91349,5,Female,80.3
34,Pear,Sales,36,34,2,118648.4941,16328.09701,4,Male,76.5
80,Pear,Design,47,48,1,78979.526,14457.40736,4,Male,70.4
46,Glasses,AI,30,22,9,74360.04343,15319.2583,3,Male,69.9
8,Cheerper,BigData,48,46,2,96196.32891,24792.91,1,Male,80
29,Glasses,Design,33,27,5,100619.1233,20889.31978,1,Female,71.7
19,Pear,Sales,49,48,4,147313.05,18881.42883,1,Female,72.8
42,Cheerper,Support,36,32,4,53261.65268,12920.71909,5,Male,72.1
19,Glasses,AI,30,25,4,84913.28287,21823.16678,3,Female,82.9
25,Cheerper,BigData,31,29,2,93941.99319,14039.66732,5,Female,69.8
45,Pear,AI,33,31,1,67574.5006,17670.91025,3,Female,70.5
13,Glasses,Search Engine,35,29,6,96999.80155,9000,5,Female,68.1
23,Pear,Sales,45,41,4,110194.83,24792.91,1,Male,70.2
17,Glasses,BigData,30,22,8,79957.4268,12172.98488,5,Male,67.4
52,Glasses,Search Engine,41,31,9,40000,18758.9056,1,Female,69.4
6,Glasses,Search Engine,32,27,4,91124.80668,24679.29492,2,Male,62.4
37,Glasses,AI,39,39,1,93756.81141,14808.16333,3,Male,75.4
43,Glasses,AI,42,41,1,92475.45314,14018.45825,5,Female,71.9
3,Glasses,AI,34,29,5,109215.7486,16409.3882,3,Male,73.1
39,Glasses,AI,35,31,4,81100.75957,24792.91,1,Male,71.4
16,Cheerper,Support,34,31,2,83840.3935,17922.38063,3,Female,71.4
30,Glasses,Search Engine,30,22,9,73708.73728,17599.7681,3,Female,81
1,Glasses,Search Engine,41,31,9,122025.7157,16931.73889,2,Male,69.6
20,Glasses,BigData,49,47,4,78168.23552,16557.37066,2,Male,73.7
66,Glasses,AI,44,41,3,78021.62082,15573.46948,2,Male,73.2
11,Glasses,AI,39,39,1,115567.3475,22712.05283,2,Male,76.7
4,Glasses,AI,44,38,5,142262.9652,9763.349779,4,Male,74.6
27,Glasses,AI,35,33,2,114459.5207,14759.01449,4,Female,73.5
23,Glasses,Search Engine,49,46,2,95209.90682,23095.37847,1,Female,65.5
13,Glasses,AI,35,32,4,124601.5818,11247.0174,5,Female,67.6
1,Pear,Sales,44,35,9,133702.9058,17344.93149,2,Male,67.8
35,Glasses,AI,47,46,1,90978.49862,16626.68124,3,Female,59
12,Glasses,Search Engine,43,40,2,101583.0326,24792.91,1,Female,73.4
1,Cheerper,AI,36,28,7,153000,15608.37154,4,Male,71.3
30,Cheerper,Support,39,34,5,69405.9913,17369.66232,2,Female,74.1
31,Cheerper,Support,38,33,6,50938.3581,19760.50753,2,Female,72.6
26,Glasses,Design,41,39,3,99056.80806,11437.32411,3,Female,72.8
54,Glasses,Search Engine,30,24,6,61992.75127,14793.50074,4,Male,78.7
11,Cheerper,BigData,42,41,1,127653.5034,19362.34969,3,Male,71.1
53,Cheerper,BigData,33,27,6,40000,19729.42126,2,Male,75.5
1,Cheerper,BigData,33,24,8,108681.4611,24792.91,1,Female,71.2
10,Cheerper,Support,42,36,6,112529.7735,15257.72565,3,Female,76.7
33,Pear,Design,42,38,4,99050.49514,24161.67632,2,Female,65.8
61,Cheerper,Search Engine,49,48,3,85746.78923,9454.504578,4,Male,62.9
39,Glasses,Search Engine,40,33,6,54260.92097,16989.98867,2,Female,83
62,Glasses,AI,40,39,1,58205.33417,13966.41495,2,Female,80.2
5,Pear,Sales,46,42,3,153000,23731.61277,1,Female,62.2
20,Pear,Sales,41,38,3,123632.8856,18193.97919,2,Male,71.5
31,Pear,Sales,49,41,8,138798.5051,16629.22106,2,Female,74.3
46,Pear,Sales,40,38,3,70147.12516,11604.77013,3,Male,75.2
68,Pear,Sales,49,48,1,63857.22673,23979.58372,1,Male,80.1
62,Glasses,AI,46,40,6,64509.6836,22138.38116,2,Female,67.5
35,Pear,Sales,40,37,3,95857.8914,22796.12785,1,Male,66.6
21,Cheerper,Support,33,23,9,85125.12764,14860.05808,3,Male,73
4,Cheerper,Search Engine,34,31,2,134337.4074,13866.6595,5,Female,66.2
19,Glasses,AI,30,22,7,81385.806,22479.27774,3,Female,58.7
27,Glasses,Search Engine,42,42,1,96906.72954,20887.04,2,Female,70
37,Pear,Sales,37,33,4,97465.00047,18384.53503,2,Male,76
61,Cheerper,Support,42,39,4,45064.31705,12616.23126,4,Female,71.9
5,Cheerper,Support,39,38,1,87794.53639,21007.52325,3,Female,74.1
58,Glasses,Design,49,48,3,104805.4199,12463.91545,2,Male,74.4
4,Glasses,BigData,37,33,4,94949.52953,16395.29208,3,Female,66.6
20,Cheerper,BigData,44,37,6,86539.81955,13717.00103,4,Male,73
52,Cheerper,BigData,40,34,6,58091.69971,24792.91,1,Female,64.9
5,Pear,Design,35,27,8,81768.68227,24155.79615,1,Female,70.3
33,Glasses,Search Engine,31,30,1,81736.54355,17171.77908,4,Female,70.8
11,Pear,AI,30,22,3,84060.46654,24792.91,1,Male,71.1
3,Cheerper,BigData,36,29,7,108415.1481,22197.3013,2,Male,66.1
3,Cheerper,Search Engine,32,22,9,68534.72969,24792.91,1,Female,67.5
27,Cheerper,Support,34,32,2,43948.60147,18075.89293,2,Male,72.4
59,Pear,Sales,41,42,1,83749.55053,24792.91,1,Female,75.2
44,Glasses,Search Engine,44,42,2,100187.983,12206.97531,4,Male,70.5
46,Glasses,Search Engine,39,31,9,41181.85035,24792.91,1,Female,72.1
65,Pear,Design,38,34,4,50001.488,24792.91,1,Female,76.5
2,Glasses,BigData,30,22,4,73604.61113,24792.91,3,Female,67.5
2,Cheerper,Search Engine,36,29,7,109231.1145,15474.45979,1,Female,81.2
15,Glasses,AI,41,33,8,111157.633,17311.60947,3,Male,66.4
2,Glasses,Design,30,22,9,71618.11241,22279.5971,1,Female,78.1
62,Cheerper,Support,49,48,4,75625.04394,19410.77901,2,Male,75
30,Glasses,Search Engine,35,28,7,90086.88596,19516.35174,3,Male,84.6
40,Pear,Design,40,36,4,80443.42067,18429.92034,2,Male,66.3
13,Pear,Sales,36,29,6,109120.9734,19299.98546,2,Male,60.6
21,Glasses,BigData,38,35,3,82667.93277,15693.21128,3,Male,77.7
5,Cheerper,Support,30,25,2,71389.51006,23643.93456,3,Male,63.4
1,Glasses,Search Engine,30,22,5,74235.20905,24792.91,2,Female,74.8
50,Glasses,BigData,47,48,1,95069.05562,22852.77402,4,Male,77.3
51,Glasses,Search Engine,36,35,1,85068.40594,14148.15712,4,Male,72.7
24,Pear,Sales,30,22,7,94616.78495,17338.67626,3,Male,73.5
18,Pear,Sales,30,28,2,73163.25322,21669.45747,3,Male,72.8
52,Glasses,BigData,40,38,2,64576.99212,9000,5,Male,75.5
15,Pear,Design,32,27,5,83557.9873,12570.65969,4,Male,74.7
42,Cheerper,Support,31,25,5,57953.15966,17089.94117,5,Male,65.7
21,Glasses,Design,30,22,9,98495.7103,20477.0778,2,Female,82
4,Pear,Sales,44,40,4,123628.5914,18346.42898,1,Female,72.4
48,Glasses,Search Engine,48,48,1,76485.18898,13149.43568,3,Male,74
8,Glasses,AI,30,22,7,91745.84579,13065.78465,4,Female,75.8
48,Glasses,Search Engine,39,34,5,60294.56189,19666.88441,2,Male,77.9
25,Cheerper,BigData,36,27,9,78983.12676,24792.91,2,Female,78.5
1,Cheerper,BigData,30,22,8,82984.33243,17504.48747,2,Female,73.3
38,Cheerper,Support,30,25,4,40000,20836.53222,3,Female,71.7
75,Glasses,Search Engine,35,34,1,40000,15114.38613,4,Male,72.8
47,Cheerper,BigData,43,41,2,98434.69769,21479.70819,2,Female,76.9
20,Glasses,Search Engine,40,36,4,52928.2641,24792.91,1,Female,66.3
2,Pear,Sales,30,23,7,135808.8584,19132.02446,1,Female,75.5
3,Glasses,Search Engine,31,26,5,115022.2177,16477.28541,4,Female,67.3
44,Pear,Design,49,48,1,102654.3264,16745.2886,2,Female,80.7
30,Cheerper,BigData,34,25,9,44846.4419,20378.36202,1,Female,74.9
54,Cheerper,BigData,46,45,1,76824.58323,16302.85175,4,Female,69.2
9,Glasses,AI,43,34,9,94473.16747,23826.50783,1,Female,75.7
17,Cheerper,BigData,39,39,1,93729.87122,19857.69345,3,Female,71
47,Glasses,Search Engine,43,39,4,62911.21442,18607.79832,2,Male,71.2
4,Pear,Sales,34,29,5,107714.2016,24549.77107,1,Male,62.8
1,Cheerper,BigData,30,23,4,107193.1423,14744.2504,5,Male,66.3
1,Cheerper,BigData,32,22,9,108434.0731,18853.48121,3,Male,72.3
1,Pear,Design,30,25,3,137760.6299,24792.91,1,Male,62.7
44,Pear,Design,40,39,2,100548.5224,13023.94643,3,Male,68.4
44,Pear,Sales,37,37,1,84995.13445,21936.43697,2,Female,68.3
43,Glasses,Search Engine,30,22,3,84188.5473,24266.27397,3,Male,67.2
1,Glasses,AI,38,31,7,143164.7728,19790.44421,2,Male,76.6
30,Glasses,BigData,43,39,5,62527.2612,21411.43224,1,Female,67.9
1,Glasses,Design,42,39,3,146724.6789,24792.91,1,Female,72.1
14,Glasses,Search Engine,40,38,2,90638.63023,24792.91,2,Female,69.5
9,Cheerper,Search Engine,37,31,6,111352.9132,16825.12867,4,Male,71.8
18,Pear,Design,30,23,4,119003.3428,18967.76457,4,Female,79.4
22,Glasses,Design,30,22,9,68367.27833,19066.56362,1,Female,73.8
54,Glasses,BigData,36,32,4,40000,17020.63345,3,Female,73.6
1,Cheerper,BigData,30,22,7,125767.2659,20981.41689,3,Male,68.5
52,Cheerper,BigData,31,24,7,59054.21166,22623.26649,1,Female,75.5
71,Glasses,BigData,40,42,1,57791.19096,16671.44218,4,Male,73.9
80,Cheerper,Support,43,37,6,40000,17019.16919,4,Male,75.1
1,Pear,Sales,36,30,6,140749.3199,21289.93004,2,Male,66.2
62,Glasses,Design,49,47,6,69605.93916,10542.51977,2,Male,70
26,Pear,Design,46,44,3,110902.3458,21316.93597,1,Male,79.1
1,Glasses,Design,40,34,6,113150.0832,13849.44578,2,Female,69.1
62,Pear,Design,37,36,1,71384.74863,20056.54573,4,Female,78.7
1,Pear,Sales,34,27,7,153000,22300.21018,1,Male,69.8
43,Glasses,Search Engine,38,34,3,63267.67106,22701.42781,1,Female,72.2
8,Glasses,Search Engine,30,22,5,95955.41023,20923.6285,3,Female,70.8
49,Glasses,AI,30,22,7,82861.87245,9000,5,Male,68.1
24,Cheerper,BigData,35,30,6,88795.7257,16286.89985,4,Female,68.1
1,Cheerper,Search Engine,39,36,3,153000,13671.82521,4,Female,68
1,Glasses,Search Engine,32,22,9,93719.15026,22277.66037,2,Male,73.7
5,Pear,Sales,35,31,4,153000,13577.37553,4,Male,76.1
52,Pear,Sales,49,48,5,85748.32326,17706.32916,2,Female,73.1
1,Glasses,Search Engine,30,24,4,93996.52911,22596.3335,2,Male,71.2
16,Glasses,Search Engine,30,22,7,71457.95257,17669.61732,3,Male,78.3
1,Glasses,AI,30,23,7,127887.5206,18013.0823,3,Male,72.5
72,Cheerper,BigData,34,27,7,62183.70802,13545.41215,4,Male,69.8
57,Glasses,Search Engine,49,48,3,65689.8026,16379.31496,2,Male,67.1
30,Glasses,Search Engine,41,39,3,74952.18871,24792.91,1,Female,78
46,Glasses,Search Engine,45,43,2,79373.14538,21280.96793,3,Female,69.9
1,Glasses,Design,40,32,8,116885.6664,20890.23823,2,Male,70.2
20,Cheerper,BigData,37,31,6,61271.53786,16288.43338,2,Female,69
3,Cheerper,BigData,38,26,9,64119.70425,15725.85491,2,Male,79.4
51,Glasses,AI,44,39,5,83045.62378,21336.77748,1,Female,69.5
40,Glasses,Search Engine,30,22,8,49655.79698,18843.4598,2,Female,77.5
53,Cheerper,BigData,35,27,8,44476.10185,15269.43015,3,Female,71.7
65,Glasses,AI,49,48,2,92700.31275,21316.67399,1,Female,65.7
52,Glasses,Search Engine,40,35,5,69169.08639,24017.2936,2,Male,70.5
11,Pear,Sales,41,39,2,130438.4282,20118.19178,2,Female,71.2
46,Cheerper,Support,40,30,9,40000,15632.16363,2,Male,72.8
46,Glasses,Support,36,37,1,49112.08488,21976.80282,3,Female,70.1
1,Pear,Sales,30,22,8,100468.0964,22444.2839,1,Male,71
25,Glasses,Search Engine,44,39,6,77878.5539,15325.06243,2,Female,68.8
80,Pear,Design,40,37,3,51081.42547,16657.0995,3,Male,71.6
28,Glasses,AI,34,27,7,102602.0284,21886.53582,2,Female,75.2
37,Pear,Sales,43,37,6,86986.20918,18536.43959,2,Male,65.3
13,Cheerper,Search Engine,30,22,9,103450.3496,15830.49274,3,Male,79.4
1,Glasses,Search Engine,36,28,7,125158.0802,19026.2512,1,Female,55
35,Cheerper,BigData,36,30,5,40000,24792.91,1,Female,72.4
1,Pear,Sales,30,22,8,96669.71027,20163.79201,1,Male,74.9
45,Pear,Design,36,33,3,74336.74181,22142.67523,3,Male,68.4
9,Glasses,AI,43,35,8,88541.63342,18915.27997,1,Female,62.6
12,Glasses,AI,47,40,7,108186.9788,19801.21222,1,Male,72.7
74,Glasses,BigData,34,29,5,40000,17164.18247,3,Female,72.7
25,Pear,AI,36,33,3,57980.42635,21750.80389,1,Male,65.7
26,Cheerper,BigData,33,26,7,76804.23687,20537.63149,3,Female,68.3
1,Glasses,BigData,30,22,3,65461.3371,23669.48473,3,Male,75.9
1,Cheerper,Search Engine,42,36,6,133651.7945,13361.45044,1,Male,73.2
2,Glasses,AI,30,22,8,108308.4127,17837.87008,3,Male,65.1
39,Glasses,Search Engine,30,22,7,40000,20441.19123,2,Male,74.5
24,Cheerper,BigData,39,37,3,104907.648,21833.70366,2,Male,66.9
32,Glasses,Search Engine,47,45,2,96622.2085,24792.91,1,Female,67.8
67,Glasses,Search Engine,45,42,3,45368.24492,13275.89692,4,Male,72.8
5,Glasses,Design,30,22,9,99153.94126,23154.28256,1,Male,73.4
48,Cheerper,Support,30,22,9,40000,17124.39347,3,Female,70.9
48,Pear,AI,34,39,1,67220.26143,19621.0541,3,Male,68.2
80,Cheerper,Support,40,40,1,40000,24792.91,3,Male,69.7
44,Glasses,AI,38,33,5,102702.6305,13408.10224,4,Male,68.2
71,Pear,AI,35,34,1,40000,16592.11073,4,Female,76.2
80,Pear,Sales,49,48,1,50872.93636,14174.60066,2,Male,63.6
47,Glasses,Search Engine,30,24,6,40000,20263.84537,1,Female,70.8
19,Glasses,Search Engine,30,22,8,82951.75977,14265.98724,4,Male,65.3
40,Pear,Design,49,48,1,121459.8425,9000,5,Female,76.1
34,Glasses,Design,44,39,5,114453.1998,23113.18796,2,Male,71.2
77,Glasses,AI,40,32,8,53870.39258,15526.60156,3,Male,67.8
23,Glasses,Search Engine,47,42,5,85968.40679,24792.91,1,Male,76
37,Cheerper,Support,36,30,6,65839.69245,19447.24119,3,Male,60.8
9,Cheerper,Search Engine,42,38,4,130496.5258,21802.57689,3,Male,73.4
39,Glasses,AI,49,45,5,54961.19093,24792.91,1,Female,78.4
1,Pear,Sales,37,33,4,125215.787,24792.91,1,Male,72.6
31,Cheerper,Support,30,24,5,90075.20309,19029.80486,5,Female,69.2
13,Cheerper,Support,49,43,6,98758.17432,16082.08683,2,Female,66.7
51,Glasses,Design,48,48,1,119045.4438,13342.98948,3,Male,76.8
9,Pear,Sales,42,38,4,127902.3257,23052.93022,1,Male,76.6
